SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22007,1610612760,SEA,Seattle SuperSonics,0020701027,2008-03-21,SEA @ LAL,L,241,105,42,90,0.467,5,13,0.385,16,21,0.762,19,22,41,20,5,0,16,12,-25.0
22007,1610612760,SEA,Seattle SuperSonics,0020701014,2008-03-19,SEA vs. PHX,L,241,98,38,80,0.475,3,6,0.5,19,24,0.792,9,23,32,17,12,3,18,17,-12.0
22007,1610612760,SEA,Seattle SuperSonics,0020700989,2008-03-16,SEA @ DEN,L,239,116,46,107,0.43,2,10,0.2,22,32,0.688,18,27,45,28,12,8,16,24,-52.0
22007,1610612760,SEA,Seattle SuperSonics,0020700975,2008-03-14,SEA vs. MIN,L,240,116,46,88,0.523,5,9,0.556,19,24,0.792,13,22,35,24,5,5,16,23,-5.0
22007,1610612760,SEA,Seattle SuperSonics,0020700954,2008-03-12,SEA @ BOS,L,240,82,35,92,0.38,1,14,0.071,11,15,0.733,17,30,47,19,3,9,19,23,-29.0
22007,1610612760,SEA,Seattle SuperSonics,0020700947,2008-03-11,SEA @ IND,L,240,107,42,83,0.506,5,8,0.625,18,23,0.783,5,31,36,21,6,1,14,23,-7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700934,2008-03-09,SEA @ TOR,L,239,106,40,74,0.541,2,9,0.222,24,27,0.889,6,32,38,28,8,2,21,18,-8.0
22007,1610612760,SEA,Seattle SuperSonics,0020700913,2008-03-07,SEA @ PHI,L,240,83,36,75,0.48,2,10,0.2,9,14,0.643,6,29,35,22,5,5,21,16,-34.0
22007,1610612760,SEA,Seattle SuperSonics,0020700902,2008-03-05,SEA @ MIL,L,241,106,40,86,0.465,3,8,0.375,23,31,0.742,7,38,45,19,8,5,14,25,-12.0
22007,1610612760,SEA,Seattle SuperSonics,0020700891,2008-03-04,SEA @ DET,L,239,97,37,81,0.457,3,11,0.273,20,25,0.8,12,35,47,18,5,3,18,26,-3.0
22007,1610612760,SEA,Seattle SuperSonics,0020700882,2008-03-02,SEA @ MIN,W,265,111,44,80,0.55,4,7,0.571,19,22,0.864,10,31,41,28,8,6,20,15,3.0
22007,1610612760,SEA,Seattle SuperSonics,0020700869,2008-02-29,SEA vs. MIA,L,240,93,34,76,0.447,2,7,0.286,23,28,0.821,8,37,45,23,4,7,17,16,-10.0
22007,1610612760,SEA,Seattle SuperSonics,0020700853,2008-02-27,SEA vs. DEN,L,242,96,37,102,0.363,3,11,0.273,19,22,0.864,19,23,42,15,10,1,16,15,-42.0
22007,1610612760,SEA,Seattle SuperSonics,0020700844,2008-02-26,SEA @ GSW,L,240,99,45,89,0.506,0,4,0.0,9,13,0.692,15,37,52,30,7,8,24,18,-6.0
22007,1610612760,SEA,Seattle SuperSonics,0020700830,2008-02-24,SEA vs. LAL,L,239,91,38,95,0.4,2,8,0.25,13,19,0.684,16,34,50,19,6,7,15,15,-20.0
22007,1610612760,SEA,Seattle SuperSonics,0020700815,2008-02-22,SEA vs. POR,W,239,99,36,78,0.462,5,8,0.625,22,28,0.786,15,29,44,13,5,3,16,25,12.0
22007,1610612760,SEA,Seattle SuperSonics,0020700802,2008-02-21,SEA @ POR,L,240,88,31,80,0.388,6,13,0.462,20,31,0.645,13,38,51,19,2,3,15,28,-4.0
22007,1610612760,SEA,Seattle SuperSonics,0020700788,2008-02-19,SEA vs. MEM,W,241,108,42,80,0.525,7,11,0.636,17,25,0.68,9,40,49,23,5,4,20,21,7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700776,2008-02-13,SEA vs. UTA,L,240,93,38,84,0.452,2,11,0.182,15,20,0.75,15,24,39,27,9,3,18,24,-19.0
22007,1610612760,SEA,Seattle SuperSonics,0020700734,2008-02-08,SEA @ PHX,L,241,99,41,97,0.423,3,10,0.3,14,19,0.737,18,36,54,19,3,8,14,22,-4.0
22007,1610612760,SEA,Seattle SuperSonics,0020700721,2008-02-06,SEA @ SAC,W,240,105,40,76,0.526,5,10,0.5,20,26,0.769,7,47,54,27,4,7,18,17,13.0
22007,1610612760,SEA,Seattle SuperSonics,0020700706,2008-02-04,SEA vs. CHI,L,240,108,39,80,0.488,7,16,0.438,23,26,0.885,11,24,35,25,7,8,14,30,-10.0
22007,1610612760,SEA,Seattle SuperSonics,0020700695,2008-02-02,SEA vs. NYK,W,240,86,34,86,0.395,3,11,0.273,15,20,0.75,19,36,55,21,7,4,12,17,1.0
22007,1610612760,SEA,Seattle SuperSonics,0020700677,2008-01-31,SEA vs. CLE,W,239,101,44,78,0.564,3,7,0.429,10,14,0.714,8,32,40,34,6,4,17,21,6.0
22007,1610612760,SEA,Seattle SuperSonics,0020700663,2008-01-29,SEA vs. SAS,W,240,88,37,89,0.416,1,7,0.143,13,13,1.0,11,34,45,20,7,7,6,16,3.0
22007,1610612760,SEA,Seattle SuperSonics,0020700651,2008-01-27,SEA vs. SAC,L,241,101,34,81,0.42,4,13,0.308,29,39,0.744,15,30,45,25,8,4,13,25,-2.0
22007,1610612760,SEA,Seattle SuperSonics,0020700637,2008-01-25,SEA vs. ATL,L,240,90,36,88,0.409,0,11,0.0,18,23,0.783,9,32,41,17,10,10,13,22,-9.0
22007,1610612760,SEA,Seattle SuperSonics,0020700620,2008-01-23,SEA vs. HOU,L,240,107,42,81,0.519,1,8,0.125,22,27,0.815,8,28,36,23,2,4,9,23,-2.0
22007,1610612760,SEA,Seattle SuperSonics,0020700600,2008-01-21,SEA @ HOU,L,240,89,39,92,0.424,3,14,0.214,8,14,0.571,13,33,46,27,7,3,15,26,-7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700591,2008-01-19,SEA @ DAL,L,240,96,35,79,0.443,1,6,0.167,25,29,0.862,9,32,41,19,6,0,16,17,-15.0
22007,1610612760,SEA,Seattle SuperSonics,0020700578,2008-01-18,SEA @ MEM,L,239,100,43,99,0.434,4,19,0.211,10,17,0.588,15,32,47,19,3,7,11,13,-24.0
22007,1610612760,SEA,Seattle SuperSonics,0020700569,2008-01-16,SEA @ NOH,L,239,92,37,86,0.43,6,11,0.545,12,14,0.857,8,33,41,29,6,4,15,18,-31.0
22007,1610612760,SEA,Seattle SuperSonics,0020700553,2008-01-14,SEA vs. LAL,L,266,121,50,104,0.481,5,14,0.357,16,23,0.696,14,41,55,28,5,9,12,21,-2.0
22007,1610612760,SEA,Seattle SuperSonics,0020700533,2008-01-11,SEA vs. DAL,L,240,70,28,79,0.354,3,11,0.273,11,16,0.688,9,32,41,20,5,6,13,20,-20.0
22007,1610612760,SEA,Seattle SuperSonics,0020700512,2008-01-09,SEA @ NJN,L,239,88,34,84,0.405,3,14,0.214,17,21,0.81,15,30,45,17,9,8,17,17,-11.0
22007,1610612760,SEA,Seattle SuperSonics,0020700503,2008-01-08,SEA @ CLE,L,240,79,32,79,0.405,3,10,0.3,12,16,0.75,8,37,45,22,5,5,23,16,-16.0
22007,1610612760,SEA,Seattle SuperSonics,0020700491,2008-01-06,SEA @ WAS,L,240,86,32,84,0.381,6,16,0.375,16,22,0.727,16,35,51,20,4,1,19,18,-22.0
22007,1610612760,SEA,Seattle SuperSonics,0020700471,2008-01-03,SEA @ PHX,L,239,96,40,103,0.388,2,10,0.2,14,18,0.778,18,35,53,16,5,2,9,26,-8.0
22007,1610612760,SEA,Seattle SuperSonics,0020700456,2007-12-31,SEA vs. PHI,L,240,90,37,87,0.425,7,17,0.412,9,11,0.818,16,30,46,24,4,4,13,24,-8.0
22007,1610612760,SEA,Seattle SuperSonics,0020700442,2007-12-29,SEA vs. MIN,W,238,109,44,82,0.537,8,19,0.421,13,22,0.591,9,41,50,28,6,8,12,15,19.0
22007,1610612760,SEA,Seattle SuperSonics,0020700421,2007-12-27,SEA vs. BOS,L,240,96,37,81,0.457,4,13,0.308,18,23,0.783,11,39,50,19,3,10,11,23,-8.0
22007,1610612760,SEA,Seattle SuperSonics,0020700407,2007-12-25,SEA @ POR,L,240,79,31,76,0.408,5,13,0.385,12,18,0.667,12,38,50,22,3,3,13,15,-10.0
22007,1610612760,SEA,Seattle SuperSonics,0020700390,2007-12-21,SEA vs. TOR,W,239,123,47,84,0.56,10,17,0.588,19,21,0.905,5,30,35,33,5,10,13,15,8.0
22007,1610612760,SEA,Seattle SuperSonics,0020700377,2007-12-19,SEA vs. NOH,L,239,93,36,85,0.424,5,14,0.357,16,19,0.842,16,30,46,18,9,4,14,11,-14.0
22007,1610612760,SEA,Seattle SuperSonics,0020700349,2007-12-15,SEA @ UTA,L,239,75,26,79,0.329,4,11,0.364,19,23,0.826,11,26,37,17,8,5,19,20,-21.0
22007,1610612760,SEA,Seattle SuperSonics,0020700334,2007-12-14,SEA @ MIN,W,240,99,40,92,0.435,1,14,0.071,18,21,0.857,17,33,50,20,13,4,19,16,11.0
22007,1610612760,SEA,Seattle SuperSonics,0020700319,2007-12-12,SEA @ NYK,W,239,117,47,81,0.58,5,12,0.417,18,25,0.72,8,28,36,20,9,3,11,21,7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700311,2007-12-11,SEA @ CHI,L,241,96,38,77,0.494,3,11,0.273,17,24,0.708,7,27,34,27,4,6,17,16,-27.0
22007,1610612760,SEA,Seattle SuperSonics,0020700299,2007-12-09,SEA @ NOH,L,239,88,34,90,0.378,4,11,0.364,16,20,0.8,19,37,56,21,5,6,15,17,-3.0
22007,1610612760,SEA,Seattle SuperSonics,0020700286,2007-12-07,SEA vs. MIL,W,241,104,33,75,0.44,4,15,0.267,34,41,0.829,11,38,49,17,2,7,15,25,6.0
22007,1610612760,SEA,Seattle SuperSonics,0020700272,2007-12-05,SEA vs. LAC,W,240,95,35,76,0.461,6,11,0.545,19,24,0.792,6,43,49,23,8,5,20,29,7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700248,2007-12-02,SEA vs. GSW,L,241,96,36,87,0.414,2,10,0.2,22,29,0.759,12,40,52,14,2,8,16,13,-13.0
22007,1610612760,SEA,Seattle SuperSonics,0020700234,2007-11-30,SEA vs. IND,W,240,95,35,82,0.427,6,13,0.462,19,26,0.731,8,47,55,23,10,10,20,22,2.0
22007,1610612760,SEA,Seattle SuperSonics,0020700220,2007-11-28,SEA vs. ORL,L,240,94,34,96,0.354,5,18,0.278,21,26,0.808,18,30,48,18,6,6,11,25,-16.0
22007,1610612760,SEA,Seattle SuperSonics,0020700210,2007-11-27,SEA @ LAL,L,242,99,38,91,0.418,5,13,0.385,18,28,0.643,13,28,41,17,7,5,9,24,-7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700195,2007-11-25,SEA vs. SAS,L,240,101,41,78,0.526,4,10,0.4,15,18,0.833,5,24,29,20,5,4,8,22,-15.0
22007,1610612760,SEA,Seattle SuperSonics,0020700181,2007-11-23,SEA vs. NJN,L,241,93,35,73,0.479,5,12,0.417,18,27,0.667,9,30,39,18,4,3,21,17,-5.0
22007,1610612760,SEA,Seattle SuperSonics,0020700146,2007-11-19,SEA @ MEM,L,241,108,39,87,0.448,3,9,0.333,27,34,0.794,18,30,48,20,5,3,16,25,-17.0
22007,1610612760,SEA,Seattle SuperSonics,0020700132,2007-11-17,SEA @ CHA,L,239,84,26,84,0.31,3,11,0.273,29,36,0.806,10,28,38,14,9,10,14,19,-16.0
22007,1610612760,SEA,Seattle SuperSonics,0020700123,2007-11-16,SEA @ ATL,W,291,126,47,99,0.475,6,16,0.375,26,31,0.839,12,31,43,23,6,4,13,28,3.0
22007,1610612760,SEA,Seattle SuperSonics,0020700109,2007-11-14,SEA @ MIA,W,240,104,37,75,0.493,10,19,0.526,20,25,0.8,12,40,52,23,5,2,22,22,9.0
22007,1610612760,SEA,Seattle SuperSonics,0020700097,2007-11-13,SEA @ ORL,L,240,76,33,96,0.344,2,10,0.2,8,14,0.571,12,32,44,16,14,5,17,23,-27.0
22007,1610612760,SEA,Seattle SuperSonics,0020700091,2007-11-11,SEA vs. DET,L,240,103,37,86,0.43,3,9,0.333,26,29,0.897,11,36,47,21,7,2,13,25,-4.0
22007,1610612760,SEA,Seattle SuperSonics,0020700078,2007-11-09,SEA vs. UTA,L,241,101,40,85,0.471,2,13,0.154,19,29,0.655,12,26,38,19,9,6,17,23,-2.0
22007,1610612760,SEA,Seattle SuperSonics,0020700061,2007-11-07,SEA vs. MEM,L,240,98,39,85,0.459,3,12,0.25,17,19,0.895,13,32,45,18,10,9,18,29,-7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700051,2007-11-06,SEA @ SAC,L,240,98,38,79,0.481,8,21,0.381,14,18,0.778,12,30,42,19,11,4,25,29,-6.0
22007,1610612760,SEA,Seattle SuperSonics,0020700036,2007-11-04,SEA @ LAC,L,241,101,39,83,0.47,5,13,0.385,18,22,0.818,10,37,47,25,6,4,22,24,-14.0
22007,1610612760,SEA,Seattle SuperSonics,0020700014,2007-11-01,SEA vs. PHX,L,239,99,41,99,0.414,5,13,0.385,12,15,0.8,11,39,50,24,10,2,18,17,-7.0
22007,1610612760,SEA,Seattle SuperSonics,0020700011,2007-10-31,SEA @ DEN,L,241,103,40,96,0.417,7,17,0.412,16,27,0.593,14,38,52,27,9,5,19,27,-17.0
12007,1610612760,SEA,Seattle SuperSonics,0010700100,2007-10-24,SEA @ POR,L,239,107,43,84,0.512,3,12,0.25,18,21,0.857,7,30,37,19,7,3,17,28,-2.0
12007,1610612760,SEA,Seattle SuperSonics,0010700093,2007-10-23,SEA vs. GSW,L,266,122,43,105,0.41,8,19,0.421,28,36,0.778,17,41,58,29,15,7,25,31,-4.0
12007,1610612760,SEA,Seattle SuperSonics,0010700078,2007-10-20,SEA vs. HOU,L,239,94,36,82,0.439,1,7,0.143,21,34,0.618,13,33,46,21,8,2,18,31,-23.0
12007,1610612760,SEA,Seattle SuperSonics,0010700062,2007-10-18,SEA @ LAL,L,240,106,44,87,0.506,2,13,0.154,16,24,0.667,12,25,37,27,12,2,18,30,-20.0
12007,1610612760,SEA,Seattle SuperSonics,0010700037,2007-10-13,SEA @ IND,L,241,87,30,81,0.37,4,12,0.333,23,30,0.767,12,41,53,17,3,11,14,22,-10.0
12007,1610612760,SEA,Seattle SuperSonics,0010700032,2007-10-12,SEA @ CLE,W,241,96,37,91,0.407,6,15,0.4,16,29,0.552,20,34,54,20,9,3,12,22,6.0
12007,1610612760,SEA,Seattle SuperSonics,0010700011,2007-10-09,SEA @ SAC,L,239,98,40,80,0.5,2,7,0.286,16,22,0.727,10,30,40,25,13,5,26,25,-6.0
22006,1610612760,SEA,Seattle SuperSonics,0020601229,2007-04-18,SEA vs. DAL,L,240,75,29,69,0.42,1,7,0.143,16,24,0.667,7,24,31,13,5,3,16,17,-31.0
22006,1610612760,SEA,Seattle SuperSonics,0020601202,2007-04-15,SEA @ LAL,L,241,98,36,74,0.486,9,18,0.5,17,21,0.81,9,30,39,12,3,7,15,25,-11.0
22006,1610612760,SEA,Seattle SuperSonics,0020601193,2007-04-14,SEA @ POR,L,239,102,35,87,0.402,6,15,0.4,26,34,0.765,19,24,43,21,5,1,7,23,-6.0
22006,1610612760,SEA,Seattle SuperSonics,0020601171,2007-04-11,SEA @ PHX,L,239,91,37,78,0.474,7,14,0.5,10,13,0.769,8,31,39,15,6,3,17,17,-18.0
22006,1610612760,SEA,Seattle SuperSonics,0020601155,2007-04-09,SEA vs. HOU,L,241,90,33,83,0.398,3,18,0.167,21,25,0.84,13,33,46,17,6,1,16,21,-5.0
22006,1610612760,SEA,Seattle SuperSonics,0020601141,2007-04-07,SEA @ UTA,W,239,106,39,69,0.565,12,23,0.522,16,23,0.696,6,19,25,25,7,3,13,13,3.0
22006,1610612760,SEA,Seattle SuperSonics,0020601133,2007-04-06,SEA vs. LAL,L,241,109,37,76,0.487,11,24,0.458,24,32,0.75,15,35,50,22,8,3,17,24,-3.0
22006,1610612760,SEA,Seattle SuperSonics,0020601114,2007-04-04,SEA @ NOK,L,266,92,39,94,0.415,8,28,0.286,6,8,0.75,12,26,38,14,7,4,13,21,-9.0
22006,1610612760,SEA,Seattle SuperSonics,0020601104,2007-04-03,SEA @ SAS,L,239,91,37,75,0.493,2,8,0.25,15,18,0.833,7,15,22,18,1,4,10,21,-19.0
22006,1610612760,SEA,Seattle SuperSonics,0020601098,2007-04-01,SEA vs. DEN,L,240,103,36,78,0.462,12,30,0.4,19,25,0.76,9,17,26,19,11,4,16,27,-11.0
22006,1610612760,SEA,Seattle SuperSonics,0020601083,2007-03-30,SEA vs. MEM,W,242,120,47,81,0.58,10,19,0.526,16,19,0.842,11,24,35,32,10,7,13,21,27.0
22006,1610612760,SEA,Seattle SuperSonics,0020601066,2007-03-28,SEA @ DEN,W,241,100,40,73,0.548,8,16,0.5,12,17,0.706,6,37,43,27,8,4,20,23,3.0
22006,1610612760,SEA,Seattle SuperSonics,0020601056,2007-03-27,SEA @ MIN,W,241,114,39,79,0.494,10,23,0.435,26,34,0.765,10,26,36,21,8,4,11,20,8.0
22006,1610612760,SEA,Seattle SuperSonics,0020601043,2007-03-25,SEA vs. SAS,L,241,79,26,71,0.366,3,12,0.25,24,30,0.8,12,25,37,10,6,6,17,22,-41.0
22006,1610612760,SEA,Seattle SuperSonics,0020601031,2007-03-23,SEA vs. MIN,W,240,85,28,77,0.364,7,21,0.333,22,30,0.733,10,33,43,18,9,3,5,18,3.0
22006,1610612760,SEA,Seattle SuperSonics,0020601014,2007-03-21,SEA vs. WAS,L,241,106,37,91,0.407,8,23,0.348,24,31,0.774,20,35,55,18,5,0,14,20,-2.0
22006,1610612760,SEA,Seattle SuperSonics,0020600993,2007-03-18,SEA @ POR,W,240,95,31,73,0.425,7,22,0.318,26,32,0.813,9,34,43,24,6,4,8,17,18.0
22006,1610612760,SEA,Seattle SuperSonics,0020600987,2007-03-17,SEA vs. GSW,L,239,98,33,80,0.413,7,23,0.304,25,34,0.735,13,33,46,19,12,7,23,18,-1.0
22006,1610612760,SEA,Seattle SuperSonics,0020600956,2007-03-13,SEA vs. DET,L,239,97,36,76,0.474,11,22,0.5,14,15,0.933,10,28,38,21,8,0,21,18,-4.0
22006,1610612760,SEA,Seattle SuperSonics,0020600934,2007-03-11,SEA @ TOR,L,265,119,46,97,0.474,8,23,0.348,19,26,0.731,17,35,52,18,5,2,15,26,-1.0
22006,1610612760,SEA,Seattle SuperSonics,0020600920,2007-03-09,SEA @ BOS,L,238,103,40,83,0.482,8,21,0.381,15,19,0.789,15,22,37,16,10,1,15,21,-15.0
22006,1610612760,SEA,Seattle SuperSonics,0020600908,2007-03-07,SEA @ PHI,L,240,89,35,92,0.38,5,23,0.217,14,16,0.875,16,27,43,18,12,2,11,21,-3.0
22006,1610612760,SEA,Seattle SuperSonics,0020600901,2007-03-06,SEA @ NYK,W,239,100,39,75,0.52,13,24,0.542,9,10,0.9,7,26,33,26,8,5,14,25,1.0
22006,1610612760,SEA,Seattle SuperSonics,0020600893,2007-03-04,SEA vs. CHA,W,239,96,31,72,0.431,8,22,0.364,26,28,0.929,9,30,39,19,7,6,13,23,7.0
22006,1610612760,SEA,Seattle SuperSonics,0020600867,2007-03-01,SEA vs. LAC,W,241,77,27,70,0.386,2,9,0.222,21,27,0.778,13,28,41,11,6,3,14,21,2.0
22006,1610612760,SEA,Seattle SuperSonics,0020600864,2007-02-28,SEA @ LAC,L,240,91,33,71,0.465,4,16,0.25,21,27,0.778,11,27,38,21,7,2,15,19,-5.0
22006,1610612760,SEA,Seattle SuperSonics,0020600848,2007-02-26,SEA vs. POR,W,241,97,37,81,0.457,10,22,0.455,13,18,0.722,10,38,48,23,6,4,14,17,24.0
22006,1610612760,SEA,Seattle SuperSonics,0020600828,2007-02-24,SEA @ SAS,L,240,71,27,80,0.338,7,18,0.389,10,12,0.833,10,25,35,14,7,3,13,19,-31.0
22006,1610612760,SEA,Seattle SuperSonics,0020600821,2007-02-23,SEA @ NOK,L,239,97,38,73,0.521,9,17,0.529,12,16,0.75,5,37,42,16,2,3,18,18,-1.0
22006,1610612760,SEA,Seattle SuperSonics,0020600798,2007-02-20,SEA vs. MEM,W,241,121,48,103,0.466,8,14,0.571,17,24,0.708,19,37,56,29,15,5,11,21,16.0
22006,1610612760,SEA,Seattle SuperSonics,0020600785,2007-02-14,SEA vs. PHX,W,240,114,44,81,0.543,9,18,0.5,17,21,0.81,8,36,44,26,5,4,15,20,24.0
22006,1610612760,SEA,Seattle SuperSonics,0020600764,2007-02-11,SEA @ SAC,W,241,114,36,77,0.468,5,18,0.278,37,41,0.902,10,34,44,15,9,5,9,22,11.0
22006,1610612760,SEA,Seattle SuperSonics,0020600755,2007-02-10,SEA vs. SAC,L,241,93,28,72,0.389,7,24,0.292,30,38,0.789,7,30,37,19,9,3,18,23,-21.0
22006,1610612760,SEA,Seattle SuperSonics,0020600730,2007-02-07,SEA @ IND,W,240,103,42,76,0.553,4,13,0.308,15,20,0.75,9,26,35,27,6,5,20,16,1.0
22006,1610612760,SEA,Seattle SuperSonics,0020600713,2007-02-05,SEA @ WAS,L,240,108,45,84,0.536,5,18,0.278,13,17,0.765,13,26,39,26,10,3,18,31,-10.0
22006,1610612760,SEA,Seattle SuperSonics,0020600698,2007-02-02,SEA vs. CHI,L,239,101,37,84,0.44,8,22,0.364,19,24,0.792,7,29,36,26,12,4,17,28,-6.0
22006,1610612760,SEA,Seattle SuperSonics,0020600682,2007-01-31,SEA @ HOU,L,236,102,45,87,0.517,7,18,0.389,5,8,0.625,7,34,41,32,4,1,12,19,-10.0
22006,1610612760,SEA,Seattle SuperSonics,0020600673,2007-01-30,SEA @ DAL,L,236,102,41,87,0.471,4,13,0.308,16,17,0.941,19,27,46,22,8,3,13,24,-20.0
22006,1610612760,SEA,Seattle SuperSonics,0020600660,2007-01-28,SEA vs. LAC,L,236,76,25,76,0.329,3,15,0.2,23,33,0.697,13,28,41,14,4,6,17,20,-22.0
22006,1610612760,SEA,Seattle SuperSonics,0020600645,2007-01-26,SEA vs. MIN,W,235,102,41,89,0.461,6,14,0.429,14,21,0.667,14,26,40,24,7,4,7,14,2.0
22006,1610612760,SEA,Seattle SuperSonics,0020600619,2007-01-23,SEA vs. DEN,L,235,112,46,89,0.517,6,20,0.3,14,17,0.824,12,28,40,27,10,0,14,24,-5.0
22006,1610612760,SEA,Seattle SuperSonics,0020600591,2007-01-19,SEA vs. MIL,W,234,99,41,84,0.488,5,10,0.5,12,17,0.706,15,38,53,25,10,7,17,16,27.0
22006,1610612760,SEA,Seattle SuperSonics,0020600567,2007-01-16,SEA vs. CLE,W,240,101,34,81,0.42,5,19,0.263,28,32,0.875,14,32,46,22,6,1,12,25,5.0
22006,1610612760,SEA,Seattle SuperSonics,0020600541,2007-01-12,SEA vs. UTA,W,265,122,38,85,0.447,9,19,0.474,37,41,0.902,12,30,42,24,9,7,13,28,8.0
22006,1610612760,SEA,Seattle SuperSonics,0020600526,2007-01-10,SEA vs. MIA,L,240,103,41,86,0.477,5,16,0.313,16,20,0.8,12,29,41,27,5,1,11,24,-4.0
22006,1610612760,SEA,Seattle SuperSonics,0020600514,2007-01-09,SEA @ PHX,L,240,102,42,94,0.447,5,17,0.294,13,17,0.765,13,32,45,26,9,3,10,16,-11.0
22006,1610612760,SEA,Seattle SuperSonics,0020600497,2007-01-06,SEA @ GSW,L,240,104,37,78,0.474,12,28,0.429,18,23,0.783,11,35,46,27,9,4,20,33,-4.0
22006,1610612760,SEA,Seattle SuperSonics,0020600490,2007-01-05,SEA vs. NYK,L,240,93,36,83,0.434,2,14,0.143,19,25,0.76,16,21,37,23,6,4,7,24,-18.0
22006,1610612760,SEA,Seattle SuperSonics,0020600473,2007-01-03,SEA @ HOU,L,240,96,36,72,0.5,7,21,0.333,17,25,0.68,5,27,32,20,6,2,8,14,-7.0
22006,1610612760,SEA,Seattle SuperSonics,0020600464,2007-01-02,SEA @ DAL,L,240,88,32,76,0.421,8,16,0.5,16,25,0.64,8,22,30,15,4,5,6,30,-24.0
22006,1610612760,SEA,Seattle SuperSonics,0020600457,2006-12-31,SEA vs. BOS,W,240,101,40,74,0.541,4,9,0.444,17,18,0.944,5,32,37,22,9,4,19,21,6.0
22006,1610612760,SEA,Seattle SuperSonics,0020600436,2006-12-29,SEA @ MIN,L,240,82,31,88,0.352,3,17,0.176,17,21,0.81,10,28,38,18,8,3,14,19,-19.0
22006,1610612760,SEA,Seattle SuperSonics,0020600428,2006-12-28,SEA @ DEN,L,240,98,38,82,0.463,4,14,0.286,18,25,0.72,7,26,33,23,12,10,19,24,-14.0
22006,1610612760,SEA,Seattle SuperSonics,0020600413,2006-12-26,SEA vs. NOK,W,240,102,42,77,0.545,7,13,0.538,11,16,0.688,5,31,36,26,5,4,13,23,8.0
22006,1610612760,SEA,Seattle SuperSonics,0020600402,2006-12-23,SEA vs. TOR,W,240,110,42,82,0.512,7,12,0.583,19,21,0.905,11,34,45,20,5,2,16,21,13.0
22006,1610612760,SEA,Seattle SuperSonics,0020600376,2006-12-20,SEA vs. DAL,L,240,95,42,82,0.512,4,9,0.444,7,10,0.7,10,18,28,21,8,3,15,30,-8.0
22006,1610612760,SEA,Seattle SuperSonics,0020600359,2006-12-18,SEA @ MEM,L,290,126,44,91,0.484,9,18,0.5,29,36,0.806,12,32,44,25,6,5,22,30,-8.0
22006,1610612760,SEA,Seattle SuperSonics,0020600354,2006-12-17,SEA @ DET,L,240,93,37,74,0.5,3,9,0.333,16,19,0.842,7,25,32,18,6,5,14,22,-4.0
22006,1610612760,SEA,Seattle SuperSonics,0020600333,2006-12-15,SEA @ CLE,L,240,84,31,85,0.365,4,16,0.25,18,20,0.9,15,25,40,16,7,0,18,19,-22.0
22006,1610612760,SEA,Seattle SuperSonics,0020600323,2006-12-13,SEA @ CHI,L,240,84,34,81,0.42,3,10,0.3,13,17,0.765,13,35,48,21,7,6,18,16,-15.0
22006,1610612760,SEA,Seattle SuperSonics,0020600310,2006-12-12,SEA @ MIL,L,240,93,40,78,0.513,1,6,0.167,12,17,0.706,13,27,40,24,10,5,19,18,-1.0
22006,1610612760,SEA,Seattle SuperSonics,0020600298,2006-12-10,SEA vs. GSW,W,240,117,41,85,0.482,7,21,0.333,28,33,0.848,12,31,43,23,7,1,11,24,2.0
22006,1610612760,SEA,Seattle SuperSonics,0020600285,2006-12-08,SEA vs. NOK,W,242,94,35,77,0.455,3,13,0.231,21,27,0.778,10,30,40,23,14,3,18,22,20.0
22006,1610612760,SEA,Seattle SuperSonics,0020600259,2006-12-05,SEA vs. ATL,W,240,102,42,76,0.553,3,8,0.375,15,19,0.789,17,27,44,19,8,9,23,22,15.0
22006,1610612760,SEA,Seattle SuperSonics,0020600241,2006-12-02,SEA @ UTA,L,240,107,33,71,0.465,8,19,0.421,33,39,0.846,5,26,31,15,9,3,16,23,-2.0
22006,1610612760,SEA,Seattle SuperSonics,0020600233,2006-12-01,SEA vs. IND,W,240,105,40,85,0.471,1,13,0.077,24,28,0.857,9,29,38,22,11,2,10,23,2.0
22006,1610612760,SEA,Seattle SuperSonics,0020600219,2006-11-29,SEA vs. ORL,L,240,84,31,80,0.388,6,22,0.273,16,17,0.941,13,22,35,18,9,2,14,25,-10.0
22006,1610612760,SEA,Seattle SuperSonics,0020600198,2006-11-26,SEA vs. SAS,L,240,78,33,86,0.384,1,10,0.1,11,16,0.688,16,18,34,17,11,4,10,13,-20.0
22006,1610612760,SEA,Seattle SuperSonics,0020600183,2006-11-24,SEA vs. SAC,L,240,100,38,82,0.463,6,20,0.3,18,25,0.72,11,29,40,19,10,2,20,25,-9.0
